Year,State_Name,wheat_production,rice_production,rice_minus_wheat_diff
2014,"Uttar Pradesh",345.58,0.89,-344.69
2014,"Uttar Pradesh",345.58,18.45,-327.13
2014,"Uttar Pradesh",345.58,407.27,61.69
2014,"Uttar Pradesh",345.58,157.05,-188.53
2014,"Uttar Pradesh",345.58,161.97,-183.61
2014,"Uttar Pradesh",345.58,312.43,-33.15
2014,"Uttar Pradesh",345.58,85.57,-260.01
2014,"Uttar Pradesh",345.58,143.38,-202.2
2014,"Uttar Pradesh",345.58,299.88,-45.7
2014,"Uttar Pradesh",345.58,338.73,-6.85
2014,"Uttar Pradesh",345.58,587.16,241.58
2014,"Uttar Pradesh",345.58,316.45,-29.13
2014,"Uttar Pradesh",345.58,196.03,-149.55
2014,"Uttar Pradesh",345.58,337.57,-8.01
2014,"Uttar Pradesh",345.58,86.02,-259.56
2014,"Uttar Pradesh",345.58,228.38,-117.2
2014,"Uttar Pradesh",345.58,43.48,-302.1
2014,"Uttar Pradesh",345.58,114.76,-230.82
2014,"Uttar Pradesh",345.58,258.96,-86.62
2014,"Uttar Pradesh",345.58,308.09,-37.49
2014,"Uttar Pradesh",345.58,173.28,-172.3
2014,"Uttar Pradesh",345.58,86.62,-258.96
2014,"Uttar Pradesh",345.58,184.64,-160.94
2014,"Uttar Pradesh",488.08,529.6,41.52
2014,"Uttar Pradesh",488.08,235.68,-252.4
2014,"Uttar Pradesh",488.08,235.25,-252.83
2014,"Uttar Pradesh",488.08,541.57,53.49
2014,"Uttar Pradesh",488.08,476.73,-11.35
2014,"Uttar Pradesh",488.08,498.52,10.44
2014,"Uttar Pradesh",488.08,428.28,-59.8
2014,"Uttar Pradesh",488.08,279.49,-208.59
2014,"Uttar Pradesh",488.08,383.09,-104.99
2014,"Uttar Pradesh",488.08,310.62,-177.46
2014,"Uttar Pradesh",488.08,161.82,-326.26
2014,"Uttar Pradesh",488.08,125.84,-362.24
2014,"Uttar Pradesh",488.08,560.61,72.53
2014,"Uttar Pradesh",488.08,779.56,291.48
2014,"Uttar Pradesh",488.08,520.68,32.6
2014,"Uttar Pradesh",488.08,744,255.92
2014,"Uttar Pradesh",488.08,251.91,-236.17
2014,"Uttar Pradesh",488.08,294.26,-193.82
2014,"Uttar Pradesh",488.08,338.99,-149.09
2014,"Uttar Pradesh",488.08,240.11,-247.97
2014,"Uttar Pradesh",488.08,467.59,-20.49
2014,"Uttar Pradesh",488.08,94.68,-393.4
2014,"Uttar Pradesh",488.08,0.09,-487.99
2014,"Uttar Pradesh",488.08,0.89,-487.19
2014,"Uttar Pradesh",488.08,18.45,-469.63
2014,"Uttar Pradesh",488.08,407.27,-80.81
2014,"Uttar Pradesh",488.08,157.05,-331.03
2014,"Uttar Pradesh",488.08,161.97,-326.11
2014,"Uttar Pradesh",488.08,312.43,-175.65
2014,"Uttar Pradesh",488.08,85.57,-402.51
2014,"Uttar Pradesh",488.08,143.38,-344.7
2014,"Uttar Pradesh",488.08,299.88,-188.2
2014,"Uttar Pradesh",488.08,338.73,-149.35
2014,"Uttar Pradesh",488.08,587.16,99.08
2014,"Uttar Pradesh",488.08,316.45,-171.63
2014,"Uttar Pradesh",488.08,196.03,-292.05
2014,"Uttar Pradesh",488.08,337.57,-150.51
2014,"Uttar Pradesh",488.08,86.02,-402.06
2014,"Uttar Pradesh",488.08,228.38,-259.7
2014,"Uttar Pradesh",488.08,43.48,-444.6
2014,"Uttar Pradesh",488.08,114.76,-373.32
2014,"Uttar Pradesh",488.08,258.96,-229.12
2014,"Uttar Pradesh",488.08,308.09,-179.99
2014,"Uttar Pradesh",488.08,173.28,-314.8
2014,"Uttar Pradesh",488.08,86.62,-401.46
2014,"Uttar Pradesh",488.08,184.64,-303.44
2014,"Uttar Pradesh",144.51,529.6,385.09
2014,"Uttar Pradesh",144.51,235.68,91.17
2014,"Uttar Pradesh",144.51,235.25,90.74
2014,"Uttar Pradesh",144.51,541.57,397.06
2014,"Uttar Pradesh",144.51,476.73,332.22
2014,"Uttar Pradesh",144.51,498.52,354.01
2014,"Uttar Pradesh",144.51,428.28,283.77
2014,"Uttar Pradesh",144.51,279.49,134.98
2014,"Uttar Pradesh",144.51,383.09,238.58
2014,"Uttar Pradesh",144.51,310.62,166.11
2014,"Uttar Pradesh",144.51,161.82,17.31
2014,"Uttar Pradesh",144.51,125.84,-18.67
2014,"Uttar Pradesh",144.51,560.61,416.1
2014,"Uttar Pradesh",144.51,779.56,635.05
2014,"Uttar Pradesh",144.51,520.68,376.17
2014,"Uttar Pradesh",144.51,744,599.49
2014,"Uttar Pradesh",144.51,251.91,107.4
2014,"Uttar Pradesh",144.51,294.26,149.75
2014,"Uttar Pradesh",144.51,338.99,194.48
2014,"Uttar Pradesh",144.51,240.11,95.6
2014,"Uttar Pradesh",144.51,467.59,323.08
2014,"Uttar Pradesh",144.51,94.68,-49.83
2014,"Uttar Pradesh",144.51,0.09,-144.42
2014,"Uttar Pradesh",144.51,0.89,-143.62
2014,"Uttar Pradesh",144.51,18.45,-126.06
2014,"Uttar Pradesh",144.51,407.27,262.76
2014,"Uttar Pradesh",144.51,157.05,12.54
2014,"Uttar Pradesh",144.51,161.97,17.46
2014,"Uttar Pradesh",144.51,312.43,167.92
2014,"Uttar Pradesh",144.51,85.57,-58.94
2014,"Uttar Pradesh",144.51,143.38,-1.13
2014,"Uttar Pradesh",144.51,299.88,155.37
2014,"Uttar Pradesh",144.51,338.73,194.22
2014,"Uttar Pradesh",144.51,587.16,442.65
2014,"Uttar Pradesh",144.51,316.45,171.94
2014,"Uttar Pradesh",144.51,196.03,51.52
2014,"Uttar Pradesh",144.51,337.57,193.06
2014,"Uttar Pradesh",144.51,86.02,-58.49
2014,"Uttar Pradesh",144.51,228.38,83.87
2014,"Uttar Pradesh",144.51,43.48,-101.03
2014,"Uttar Pradesh",144.51,114.76,-29.75
2014,"Uttar Pradesh",144.51,258.96,114.45
2014,"Uttar Pradesh",144.51,308.09,163.58
2014,"Uttar Pradesh",144.51,173.28,28.77
2014,"Uttar Pradesh",144.51,86.62,-57.89
2014,"Uttar Pradesh",144.51,184.64,40.13
2014,"Uttar Pradesh",715.04,529.6,-185.44
2014,"Uttar Pradesh",715.04,235.68,-479.36
2014,"Uttar Pradesh",715.04,235.25,-479.79
2014,"Uttar Pradesh",715.04,541.57,-173.47
2014,"Uttar Pradesh",715.04,476.73,-238.31
2014,"Uttar Pradesh",715.04,498.52,-216.52
2014,"Uttar Pradesh",715.04,428.28,-286.76
2014,"Uttar Pradesh",715.04,279.49,-435.55
2014,"Uttar Pradesh",715.04,383.09,-331.95
2014,"Uttar Pradesh",715.04,310.62,-404.42
2014,"Uttar Pradesh",715.04,161.82,-553.22
2014,"Uttar Pradesh",715.04,125.84,-589.2
2014,"Uttar Pradesh",715.04,560.61,-154.43
2014,"Uttar Pradesh",715.04,779.56,64.52
2014,"Uttar Pradesh",715.04,520.68,-194.36
2014,"Uttar Pradesh",715.04,744,28.96
2014,"Uttar Pradesh",715.04,251.91,-463.13
2014,"Uttar Pradesh",715.04,294.26,-420.78
2014,"Uttar Pradesh",715.04,338.99,-376.05
2014,"Uttar Pradesh",715.04,240.11,-474.93
2014,"Uttar Pradesh",715.04,467.59,-247.45
2014,"Uttar Pradesh",715.04,94.68,-620.36
2014,"Uttar Pradesh",715.04,0.09,-714.95
2014,"Uttar Pradesh",715.04,0.89,-714.15
2014,"Uttar Pradesh",715.04,18.45,-696.59
2014,"Uttar Pradesh",715.04,407.27,-307.77
2014,"Uttar Pradesh",715.04,157.05,-557.99
2014,"Uttar Pradesh",715.04,161.97,-553.07
2014,"Uttar Pradesh",715.04,312.43,-402.61
2014,"Uttar Pradesh",715.04,85.57,-629.47
2014,"Uttar Pradesh",715.04,143.38,-571.66
2014,"Uttar Pradesh",715.04,299.88,-415.16
2014,"Uttar Pradesh",715.04,338.73,-376.31
2014,"Uttar Pradesh",715.04,587.16,-127.88
2014,"Uttar Pradesh",715.04,316.45,-398.59
2014,"Uttar Pradesh",715.04,196.03,-519.01
2014,"Uttar Pradesh",715.04,337.57,-377.47
2014,"Uttar Pradesh",715.04,86.02,-629.02
2014,"Uttar Pradesh",715.04,228.38,-486.66
2014,"Uttar Pradesh",715.04,43.48,-671.56
2014,"Uttar Pradesh",715.04,114.76,-600.28
2014,"Uttar Pradesh",715.04,258.96,-456.08
2014,"Uttar Pradesh",715.04,308.09,-406.95
2014,"Uttar Pradesh",715.04,173.28,-541.76
2014,"Uttar Pradesh",715.04,86.62,-628.42
2014,"Uttar Pradesh",715.04,184.64,-530.4
2014,"Uttar Pradesh",886.12,529.6,-356.52
2014,"Uttar Pradesh",886.12,235.68,-650.44
2014,"Uttar Pradesh",886.12,235.25,-650.87
2014,"Uttar Pradesh",886.12,541.57,-344.55
2014,"Uttar Pradesh",886.12,476.73,-409.39
2014,"Uttar Pradesh",886.12,498.52,-387.6
2014,"Uttar Pradesh",886.12,428.28,-457.84
2014,"Uttar Pradesh",886.12,279.49,-606.63
2014,"Uttar Pradesh",886.12,383.09,-503.03
2014,"Uttar Pradesh",886.12,310.62,-575.5
2014,"Uttar Pradesh",886.12,161.82,-724.3
2014,"Uttar Pradesh",886.12,125.84,-760.28
2014,"Uttar Pradesh",886.12,560.61,-325.51
2014,"Uttar Pradesh",886.12,779.56,-106.56
2014,"Uttar Pradesh",886.12,520.68,-365.44
2014,"Uttar Pradesh",886.12,744,-142.12
2014,"Uttar Pradesh",886.12,251.91,-634.21
2014,"Uttar Pradesh",886.12,294.26,-591.86
2014,"Uttar Pradesh",886.12,338.99,-547.13
2014,"Uttar Pradesh",886.12,240.11,-646.01
2014,"Uttar Pradesh",886.12,467.59,-418.53
2014,"Uttar Pradesh",886.12,94.68,-791.44
2014,"Uttar Pradesh",886.12,0.09,-886.03
2014,"Uttar Pradesh",886.12,0.89,-885.23
2014,"Uttar Pradesh",886.12,18.45,-867.67
2014,"Uttar Pradesh",886.12,407.27,-478.85
2014,"Uttar Pradesh",886.12,157.05,-729.07
2014,"Uttar Pradesh",886.12,161.97,-724.15
2014,"Uttar Pradesh",886.12,312.43,-573.69
2014,"Uttar Pradesh",886.12,85.57,-800.55
2014,"Uttar Pradesh",886.12,143.38,-742.74
2014,"Uttar Pradesh",886.12,299.88,-586.24
2014,"Uttar Pradesh",886.12,338.73,-547.39
2014,"Uttar Pradesh",886.12,587.16,-298.96
2014,"Uttar Pradesh",886.12,316.45,-569.67
2014,"Uttar Pradesh",886.12,196.03,-690.09
2014,"Uttar Pradesh",886.12,337.57,-548.55
2014,"Uttar Pradesh",886.12,86.02,-800.1
2014,"Uttar Pradesh",886.12,228.38,-657.74
2014,"Uttar Pradesh",886.12,43.48,-842.64
2014,"Uttar Pradesh",886.12,114.76,-771.36
2014,"Uttar Pradesh",886.12,258.96,-627.16
2014,"Uttar Pradesh",886.12,308.09,-578.03
2014,"Uttar Pradesh",886.12,173.28,-712.84
2014,"Uttar Pradesh",886.12,86.62,-799.5
2014,"Uttar Pradesh",886.12,184.64,-701.48
2014,"Uttar Pradesh",485.08,529.6,44.52
2014,"Uttar Pradesh",485.08,235.68,-249.4
2014,"Uttar Pradesh",485.08,235.25,-249.83
2014,"Uttar Pradesh",485.08,541.57,56.49
2014,"Uttar Pradesh",485.08,476.73,-8.35
2014,"Uttar Pradesh",485.08,498.52,13.44
2014,"Uttar Pradesh",485.08,428.28,-56.8
2014,"Uttar Pradesh",485.08,279.49,-205.59
2014,"Uttar Pradesh",485.08,383.09,-101.99
2014,"Uttar Pradesh",485.08,310.62,-174.46
2014,"Uttar Pradesh",485.08,161.82,-323.26
2014,"Uttar Pradesh",485.08,125.84,-359.24
2014,"Uttar Pradesh",485.08,560.61,75.53
2014,"Uttar Pradesh",485.08,779.56,294.48
2014,"Uttar Pradesh",485.08,520.68,35.6
2014,"Uttar Pradesh",485.08,744,258.92
2014,"Uttar Pradesh",485.08,251.91,-233.17
2014,"Uttar Pradesh",485.08,294.26,-190.82
2014,"Uttar Pradesh",485.08,338.99,-146.09
2014,"Uttar Pradesh",485.08,240.11,-244.97
2014,"Uttar Pradesh",485.08,467.59,-17.49
2014,"Uttar Pradesh",485.08,94.68,-390.4
2014,"Uttar Pradesh",485.08,0.09,-484.99
2014,"Uttar Pradesh",485.08,0.89,-484.19
2014,"Uttar Pradesh",485.08,18.45,-466.63
2014,"Uttar Pradesh",485.08,407.27,-77.81
2014,"Uttar Pradesh",485.08,157.05,-328.03
2014,"Uttar Pradesh",485.08,161.97,-323.11
2014,"Uttar Pradesh",485.08,312.43,-172.65
2014,"Uttar Pradesh",485.08,85.57,-399.51
2014,"Uttar Pradesh",485.08,143.38,-341.7
2014,"Uttar Pradesh",485.08,299.88,-185.2
2014,"Uttar Pradesh",485.08,338.73,-146.35
2014,"Uttar Pradesh",485.08,587.16,102.08
2014,"Uttar Pradesh",485.08,316.45,-168.63
2014,"Uttar Pradesh",485.08,196.03,-289.05
2014,"Uttar Pradesh",485.08,337.57,-147.51
2014,"Uttar Pradesh",485.08,86.02,-399.06
2014,"Uttar Pradesh",485.08,228.38,-256.7
2014,"Uttar Pradesh",485.08,43.48,-441.6
2014,"Uttar Pradesh",485.08,114.76,-370.32
2014,"Uttar Pradesh",485.08,258.96,-226.12
2014,"Uttar Pradesh",485.08,308.09,-176.99
2014,"Uttar Pradesh",485.08,173.28,-311.8
2014,"Uttar Pradesh",485.08,86.62,-398.46
2014,"Uttar Pradesh",485.08,184.64,-300.44
2014,"Uttar Pradesh",692.9,529.6,-163.3
2014,"Uttar Pradesh",692.9,235.68,-457.22
2014,"Uttar Pradesh",692.9,235.25,-457.65
2014,"Uttar Pradesh",692.9,541.57,-151.33
2014,"Uttar Pradesh",692.9,476.73,-216.17
2014,"Uttar Pradesh",692.9,498.52,-194.38
2014,"Uttar Pradesh",692.9,428.28,-264.62
2014,"Uttar Pradesh",692.9,279.49,-413.41
2014,"Uttar Pradesh",692.9,383.09,-309.81
2014,"Uttar Pradesh",692.9,310.62,-382.28
2014,"Uttar Pradesh",692.9,161.82,-531.08
2014,"Uttar Pradesh",692.9,125.84,-567.06
2014,"Uttar Pradesh",692.9,560.61,-132.29
2014,"Uttar Pradesh",692.9,779.56,86.66
2014,"Uttar Pradesh",692.9,520.68,-172.22
2014,"Uttar Pradesh",692.9,744,51.1
2014,"Uttar Pradesh",692.9,251.91,-440.99
2014,"Uttar Pradesh",692.9,294.26,-398.64
2014,"Uttar Pradesh",692.9,338.99,-353.91
2014,"Uttar Pradesh",692.9,240.11,-452.79
2014,"Uttar Pradesh",692.9,467.59,-225.31
2014,"Uttar Pradesh",692.9,94.68,-598.22
2014,"Uttar Pradesh",692.9,0.09,-692.81
2014,"Uttar Pradesh",692.9,0.89,-692.01
2014,"Uttar Pradesh",692.9,18.45,-674.45
2014,"Uttar Pradesh",692.9,407.27,-285.63
2014,"Uttar Pradesh",692.9,157.05,-535.85
2014,"Uttar Pradesh",692.9,161.97,-530.93
2014,"Uttar Pradesh",692.9,312.43,-380.47
2014,"Uttar Pradesh",692.9,85.57,-607.33
2014,"Uttar Pradesh",692.9,143.38,-549.52
2014,"Uttar Pradesh",692.9,299.88,-393.02
2014,"Uttar Pradesh",692.9,338.73,-354.17
2014,"Uttar Pradesh",692.9,587.16,-105.74
2014,"Uttar Pradesh",692.9,316.45,-376.45
2014,"Uttar Pradesh",692.9,196.03,-496.87
2014,"Uttar Pradesh",692.9,337.57,-355.33
2014,"Uttar Pradesh",692.9,86.02,-606.88
2014,"Uttar Pradesh",692.9,228.38,-464.52
2014,"Uttar Pradesh",692.9,43.48,-649.42
2014,"Uttar Pradesh",692.9,114.76,-578.14
2014,"Uttar Pradesh",692.9,258.96,-433.94
2014,"Uttar Pradesh",692.9,308.09,-384.81
2014,"Uttar Pradesh",692.9,173.28,-519.62
2014,"Uttar Pradesh",692.9,86.62,-606.28
2014,"Uttar Pradesh",692.9,184.64,-508.26
2014,"Uttar Pradesh",321.8,529.6,207.8
2014,"Uttar Pradesh",321.8,235.68,-86.12
2014,"Uttar Pradesh",321.8,235.25,-86.55
2014,"Uttar Pradesh",321.8,541.57,219.77
2014,"Uttar Pradesh",321.8,476.73,154.93
2014,"Uttar Pradesh",321.8,498.52,176.72
2014,"Uttar Pradesh",321.8,428.28,106.48
2014,"Uttar Pradesh",321.8,279.49,-42.31
2014,"Uttar Pradesh",321.8,383.09,61.29
2014,"Uttar Pradesh",321.8,310.62,-11.18
2014,"Uttar Pradesh",321.8,161.82,-159.98
2014,"Uttar Pradesh",321.8,125.84,-195.96
2014,"Uttar Pradesh",321.8,560.61,238.81
2014,"Uttar Pradesh",321.8,779.56,457.76
2014,"Uttar Pradesh",321.8,520.68,198.88
2014,"Uttar Pradesh",321.8,744,422.2
2014,"Uttar Pradesh",321.8,251.91,-69.89
2014,"Uttar Pradesh",321.8,294.26,-27.54
2014,"Uttar Pradesh",321.8,338.99,17.19
2014,"Uttar Pradesh",321.8,240.11,-81.69
2014,"Uttar Pradesh",321.8,467.59,145.79
2014,"Uttar Pradesh",321.8,94.68,-227.12
2014,"Uttar Pradesh",321.8,0.09,-321.71
2014,"Uttar Pradesh",321.8,0.89,-320.91
2014,"Uttar Pradesh",321.8,18.45,-303.35
2014,"Uttar Pradesh",321.8,407.27,85.47
2014,"Uttar Pradesh",321.8,157.05,-164.75
2014,"Uttar Pradesh",321.8,161.97,-159.83
2014,"Uttar Pradesh",321.8,312.43,-9.37
2014,"Uttar Pradesh",321.8,85.57,-236.23
2014,"Uttar Pradesh",321.8,143.38,-178.42
2014,"Uttar Pradesh",321.8,299.88,-21.92
2014,"Uttar Pradesh",321.8,338.73,16.93
2014,"Uttar Pradesh",321.8,587.16,265.36
2014,"Uttar Pradesh",321.8,316.45,-5.35
2014,"Uttar Pradesh",321.8,196.03,-125.77
2014,"Uttar Pradesh",321.8,337.57,15.77
2014,"Uttar Pradesh",321.8,86.02,-235.78
2014,"Uttar Pradesh",321.8,228.38,-93.42
2014,"Uttar Pradesh",321.8,43.48,-278.32
2014,"Uttar Pradesh",321.8,114.76,-207.04
2014,"Uttar Pradesh",321.8,258.96,-62.84
2014,"Uttar Pradesh",321.8,308.09,-13.71
2014,"Uttar Pradesh",321.8,173.28,-148.52
2014,"Uttar Pradesh",321.8,86.62,-235.18
2014,"Uttar Pradesh",321.8,184.64,-137.16
2014,"Uttar Pradesh",309.38,529.6,220.22
2014,"Uttar Pradesh",309.38,235.68,-73.7
2014,"Uttar Pradesh",309.38,235.25,-74.13
2014,"Uttar Pradesh",309.38,541.57,232.19
2014,"Uttar Pradesh",309.38,476.73,167.35
2014,"Uttar Pradesh",309.38,498.52,189.14
2014,"Uttar Pradesh",309.38,428.28,118.9
2014,"Uttar Pradesh",309.38,279.49,-29.89
2014,"Uttar Pradesh",309.38,383.09,73.71
2014,"Uttar Pradesh",309.38,310.62,1.24
2014,"Uttar Pradesh",309.38,161.82,-147.56
2014,"Uttar Pradesh",309.38,125.84,-183.54
2014,"Uttar Pradesh",309.38,560.61,251.23
2014,"Uttar Pradesh",309.38,779.56,470.18
2014,"Uttar Pradesh",309.38,520.68,211.3
2014,"Uttar Pradesh",309.38,744,434.62
2014,"Uttar Pradesh",309.38,251.91,-57.47
2014,"Uttar Pradesh",309.38,294.26,-15.12
2014,"Uttar Pradesh",309.38,338.99,29.61
2014,"Uttar Pradesh",309.38,240.11,-69.27
2014,"Uttar Pradesh",309.38,467.59,158.21
2014,"Uttar Pradesh",309.38,94.68,-214.7
2014,"Uttar Pradesh",309.38,0.09,-309.29
2014,"Uttar Pradesh",309.38,0.89,-308.49
2014,"Uttar Pradesh",309.38,18.45,-290.93
2014,"Uttar Pradesh",309.38,407.27,97.89
2014,"Uttar Pradesh",309.38,157.05,-152.33
2014,"Uttar Pradesh",309.38,161.97,-147.41
2014,"Uttar Pradesh",309.38,312.43,3.05
2014,"Uttar Pradesh",309.38,85.57,-223.81
2014,"Uttar Pradesh",309.38,143.38,-166
2014,"Uttar Pradesh",309.38,299.88,-9.5
2014,"Uttar Pradesh",309.38,338.73,29.35
2014,"Uttar Pradesh",309.38,587.16,277.78
2014,"Uttar Pradesh",309.38,316.45,7.07
2014,"Uttar Pradesh",309.38,196.03,-113.35
2014,"Uttar Pradesh",309.38,337.57,28.19
2014,"Uttar Pradesh",309.38,86.02,-223.36
2014,"Uttar Pradesh",309.38,228.38,-81
2014,"Uttar Pradesh",309.38,43.48,-265.9
2014,"Uttar Pradesh",309.38,114.76,-194.62
2014,"Uttar Pradesh",309.38,258.96,-50.42
2014,"Uttar Pradesh",309.38,308.09,-1.29
2014,"Uttar Pradesh",309.38,173.28,-136.1
2014,"Uttar Pradesh",309.38,86.62,-222.76
2014,"Uttar Pradesh",309.38,184.64,-124.74
2014,"Uttar Pradesh",405.49,529.6,124.11
2014,"Uttar Pradesh",405.49,235.68,-169.81
2014,"Uttar Pradesh",405.49,235.25,-170.24
2014,"Uttar Pradesh",405.49,541.57,136.08
2014,"Uttar Pradesh",405.49,476.73,71.24
2014,"Uttar Pradesh",405.49,498.52,93.03
2014,"Uttar Pradesh",405.49,428.28,22.79
2014,"Uttar Pradesh",405.49,279.49,-126
2014,"Uttar Pradesh",405.49,383.09,-22.4
2014,"Uttar Pradesh",405.49,310.62,-94.87
2014,"Uttar Pradesh",405.49,161.82,-243.67
2014,"Uttar Pradesh",405.49,125.84,-279.65
2014,"Uttar Pradesh",405.49,560.61,155.12
2014,"Uttar Pradesh",405.49,779.56,374.07
2014,"Uttar Pradesh",405.49,520.68,115.19
2014,"Uttar Pradesh",405.49,744,338.51
2014,"Uttar Pradesh",405.49,251.91,-153.58
2014,"Uttar Pradesh",405.49,294.26,-111.23
2014,"Uttar Pradesh",405.49,338.99,-66.5
2014,"Uttar Pradesh",405.49,240.11,-165.38
2014,"Uttar Pradesh",405.49,467.59,62.1
2014,"Uttar Pradesh",405.49,94.68,-310.81
2014,"Uttar Pradesh",405.49,0.09,-405.4
2014,"Uttar Pradesh",405.49,0.89,-404.6
2014,"Uttar Pradesh",405.49,18.45,-387.04
2014,"Uttar Pradesh",405.49,407.27,1.78
2014,"Uttar Pradesh",405.49,157.05,-248.44
2014,"Uttar Pradesh",405.49,161.97,-243.52
2014,"Uttar Pradesh",405.49,312.43,-93.06
2014,"Uttar Pradesh",405.49,85.57,-319.92
2014,"Uttar Pradesh",405.49,143.38,-262.11
2014,"Uttar Pradesh",405.49,299.88,-105.61
2014,"Uttar Pradesh",405.49,338.73,-66.76
2014,"Uttar Pradesh",405.49,587.16,181.67
2014,"Uttar Pradesh",405.49,316.45,-89.04
2014,"Uttar Pradesh",405.49,196.03,-209.46
2014,"Uttar Pradesh",405.49,337.57,-67.92
2014,"Uttar Pradesh",405.49,86.02,-319.47
2014,"Uttar Pradesh",405.49,228.38,-177.11
2014,"Uttar Pradesh",405.49,43.48,-362.01
2014,"Uttar Pradesh",405.49,114.76,-290.73
2014,"Uttar Pradesh",405.49,258.96,-146.53
2014,"Uttar Pradesh",405.49,308.09,-97.4
2014,"Uttar Pradesh",405.49,173.28,-232.21
2014,"Uttar Pradesh",405.49,86.62,-318.87
2014,"Uttar Pradesh",405.49,184.64,-220.85
2014,"Uttar Pradesh",292.35,529.6,237.25
2014,"Uttar Pradesh",292.35,235.68,-56.67
2014,"Uttar Pradesh",292.35,235.25,-57.1
2014,"Uttar Pradesh",292.35,541.57,249.22
2014,"Uttar Pradesh",292.35,476.73,184.38
2014,"Uttar Pradesh",292.35,498.52,206.17
2014,"Uttar Pradesh",292.35,428.28,135.93
2014,"Uttar Pradesh",292.35,279.49,-12.86
2014,"Uttar Pradesh",292.35,383.09,90.74
2014,"Uttar Pradesh",292.35,310.62,18.27
2014,"Uttar Pradesh",292.35,161.82,-130.53
2014,"Uttar Pradesh",292.35,125.84,-166.51
2014,"Uttar Pradesh",292.35,560.61,268.26
2014,"Uttar Pradesh",292.35,779.56,487.21
2014,"Uttar Pradesh",292.35,520.68,228.33
2014,"Uttar Pradesh",292.35,744,451.65
2014,"Uttar Pradesh",292.35,251.91,-40.44
2014,"Uttar Pradesh",292.35,294.26,1.91
2014,"Uttar Pradesh",292.35,338.99,46.64
2014,"Uttar Pradesh",292.35,240.11,-52.24
2014,"Uttar Pradesh",292.35,467.59,175.24
2014,"Uttar Pradesh",292.35,94.68,-197.67
2014,"Uttar Pradesh",292.35,0.09,-292.26
2014,"Uttar Pradesh",292.35,0.89,-291.46
2014,"Uttar Pradesh",292.35,18.45,-273.9
2014,"Uttar Pradesh",292.35,407.27,114.92
2014,"Uttar Pradesh",292.35,157.05,-135.3
2014,"Uttar Pradesh",292.35,161.97,-130.38
2014,"Uttar Pradesh",292.35,312.43,20.08
2014,"Uttar Pradesh",292.35,85.57,-206.78
2014,"Uttar Pradesh",292.35,143.38,-148.97
2014,"Uttar Pradesh",292.35,299.88,7.53
2014,"Uttar Pradesh",292.35,338.73,46.38
2014,"Uttar Pradesh",292.35,587.16,294.81
2014,"Uttar Pradesh",292.35,316.45,24.1
2014,"Uttar Pradesh",292.35,196.03,-96.32
2014,"Uttar Pradesh",292.35,337.57,45.22
2014,"Uttar Pradesh",292.35,86.02,-206.33
2014,"Uttar Pradesh",292.35,228.38,-63.97
2014,"Uttar Pradesh",292.35,43.48,-248.87
2014,"Uttar Pradesh",292.35,114.76,-177.59
2014,"Uttar Pradesh",292.35,258.96,-33.39
2014,"Uttar Pradesh",292.35,308.09,15.74
2014,"Uttar Pradesh",292.35,173.28,-119.07
2014,"Uttar Pradesh",292.35,86.62,-205.73
2014,"Uttar Pradesh",292.35,184.64,-107.71
2014,"Uttar Pradesh",341.32,529.6,188.28
2014,"Uttar Pradesh",341.32,235.68,-105.64
2014,"Uttar Pradesh",341.32,235.25,-106.07
2014,"Uttar Pradesh",341.32,541.57,200.25
2014,"Uttar Pradesh",341.32,476.73,135.41
2014,"Uttar Pradesh",341.32,498.52,157.2
2014,"Uttar Pradesh",341.32,428.28,86.96
2014,"Uttar Pradesh",341.32,279.49,-61.83
2014,"Uttar Pradesh",341.32,383.09,41.77
2014,"Uttar Pradesh",341.32,310.62,-30.7
2014,"Uttar Pradesh",341.32,161.82,-179.5
2014,"Uttar Pradesh",341.32,125.84,-215.48
2014,"Uttar Pradesh",341.32,560.61,219.29
2014,"Uttar Pradesh",341.32,779.56,438.24
2014,"Uttar Pradesh",341.32,520.68,179.36
2014,"Uttar Pradesh",341.32,744,402.68
2014,"Uttar Pradesh",341.32,251.91,-89.41
2014,"Uttar Pradesh",341.32,294.26,-47.06
2014,"Uttar Pradesh",341.32,338.99,-2.33
2014,"Uttar Pradesh",341.32,240.11,-101.21
2014,"Uttar Pradesh",341.32,467.59,126.27
2014,"Uttar Pradesh",341.32,94.68,-246.64
2014,"Uttar Pradesh",341.32,0.09,-341.23
2014,"Uttar Pradesh",341.32,0.89,-340.43
2014,"Uttar Pradesh",341.32,18.45,-322.87
2014,"Uttar Pradesh",341.32,407.27,65.95
2014,"Uttar Pradesh",341.32,157.05,-184.27
2014,"Uttar Pradesh",341.32,161.97,-179.35
2014,"Uttar Pradesh",341.32,312.43,-28.89
2014,"Uttar Pradesh",341.32,85.57,-255.75
2014,"Uttar Pradesh",341.32,143.38,-197.94
2014,"Uttar Pradesh",341.32,299.88,-41.44
2014,"Uttar Pradesh",341.32,338.73,-2.59
2014,"Uttar Pradesh",341.32,587.16,245.84
2014,"Uttar Pradesh",341.32,316.45,-24.87
2014,"Uttar Pradesh",341.32,196.03,-145.29
2014,"Uttar Pradesh",341.32,337.57,-3.75
2014,"Uttar Pradesh",341.32,86.02,-255.3
2014,"Uttar Pradesh",341.32,228.38,-112.94
2014,"Uttar Pradesh",341.32,43.48,-297.84
